Gene stable ID	CDS Length	Transcript count
ENSG00000258386		1
ENSG00000258758		1
ENSG00000259049		2
ENSG00000266256		31
ENSG00000154001	1404	7
ENSG00000154001	1389	7
ENSG00000154001		7
ENSG00000154001	1176	7
ENSG00000276958		1
ENSG00000165186	2667	2
ENSG00000165186	311	2
ENSG00000278477		1
ENSG00000237423		5
ENSG00000230793		1
ENSG00000230403		1
ENSG00000215559		6
ENSG00000275048		1
ENSG00000165475	321	12
ENSG00000165475	960	12
ENSG00000165475	798	12
ENSG00000165475		12
ENSG00000165475	894	12
ENSG00000165475	357	12
ENSG00000165475	690	12
ENSG00000165475	759	12
ENSG00000165475	445	12
ENSG00000165475	150	12
ENSG00000169895	1059	2
ENSG00000169895		2
ENSG00000124126	2651	4
ENSG00000124126	4980	4
ENSG00000124126		4
ENSG00000124126	39	4
ENSG00000249209	727	1
ENSG00000265836		1
ENSG00000266743		1
ENSG00000267726		1
ENSG00000203616		1
ENSG00000102043	2115	4
ENSG00000102043		4
ENSG00000229047		1
ENSG00000263724		5
ENSG00000228159		4
ENSG00000279783		1
ENSG00000279615		1
ENSG00000279321		2
ENSG00000215492		1
ENSG00000279769		1
ENSG00000275512		1
ENSG00000287470		1
ENSG00000237311		5
ENSG00000154736	2793	2
ENSG00000154736	595	2
ENSG00000141469		20
ENSG00000141469	85	20
ENSG00000141469	453	20
ENSG00000141469	1170	20
ENSG00000141469	1338	20
ENSG00000141469	774	20
ENSG00000141469	855	20
ENSG00000141469	645	20
ENSG00000141469	408	20
ENSG00000141469	352	20
ENSG00000141469	909	20
ENSG00000141469	521	20
ENSG00000214282		1
ENSG00000225814		1
ENSG00000243048		1
ENSG00000234570		1
ENSG00000277516		1
ENSG00000008086	3093	13
ENSG00000008086	2883	13
ENSG00000008086	3006	13
ENSG00000008086	2646	13
ENSG00000008086	1413	13
ENSG00000008086	53	13
ENSG00000008086	182	13
ENSG00000008086	206	13
ENSG00000008086	2354	13
ENSG00000008086		13
ENSG00000231480		1
ENSG00000279094		3
ENSG00000277777		1
ENSG00000284550		1
ENSG00000277739		1
ENSG00000237879		1
ENSG00000264462		1
ENSG00000277671		1
ENSG00000274060		1
ENSG00000273614		1
ENSG00000274484		1
ENSG00000229147		1
ENSG00000277379		1
ENSG00000274868		1
ENSG00000275215		1
ENSG00000275692		1
ENSG00000278775		1
ENSG00000278189		1
ENSG00000276546		1
ENSG00000260388		1
ENSG00000275950		1
ENSG00000275631		1
ENSG00000275664		1
ENSG00000275708		1
ENSG00000277437		1
ENSG00000278233		1
ENSG00000277020		2
ENSG00000252199		1
ENSG00000266299		1
ENSG00000278618		1
ENSG00000274046		1
ENSG00000264063		1
ENSG00000207476		1
ENSG00000264002		1
ENSG00000252462		1
ENSG00000200754		1
ENSG00000199962		1
ENSG00000223782		1
ENSG00000252963		1
ENSG00000212564		1
ENSG00000251851		1
ENSG00000285806		1
ENSG00000239023		1
ENSG00000223078		1
ENSG00000252273		1
ENSG00000201025		1
ENSG00000207638		1
ENSG00000213411		1
ENSG00000212609		1
ENSG00000202339		1
ENSG00000199030		1
ENSG00000207863		1
ENSG00000266211		1
ENSG00000199698		1
ENSG00000180389		1
ENSG00000274662		1
ENSG00000266195		1
ENSG00000283904		1
ENSG00000275469		1
ENSG00000238627		1
ENSG00000266133		1
ENSG00000265841		1
ENSG00000165556	942	2
ENSG00000165556		2
ENSG00000207097		1
ENSG00000251972		1
ENSG00000206802		1
ENSG00000212479		1
ENSG00000265007		1
ENSG00000283300		1
ENSG00000100079	399	2
ENSG00000100079	89	2
ENSG00000201984		1
ENSG00000263969		1
ENSG00000244294		1
ENSG00000202239		1
ENSG00000272015		1
ENSG00000207098		1
ENSG00000284448		1
ENSG00000200792		1
ENSG00000256073		1
ENSG00000236545		1
ENSG00000227698		1
ENSG00000251778		1
ENSG00000152520		4
ENSG00000152520	2664	4
ENSG00000152520	2064	4
ENSG00000157617	547	8
ENSG00000157617	1626	8
ENSG00000157617	2091	8
ENSG00000157617		8
ENSG00000100307		7
ENSG00000100307	756	7
ENSG00000100307	477	7
ENSG00000100307	364	7
ENSG00000100344	1446	5
ENSG00000100344	363	5
ENSG00000100344	1434	5
ENSG00000100344		5
ENSG00000287853		1
ENSG00000215450		1
ENSG00000244756		1
ENSG00000271075		1
ENSG00000235269		1
ENSG00000101019		23
ENSG00000101019	166	23
ENSG00000101019	819	23
ENSG00000101019	660	23
ENSG00000101019	69	23
ENSG00000101019	822	23
ENSG00000101019	696	23
ENSG00000101019	900	23
ENSG00000101019	381	23
ENSG00000101019	748	23
ENSG00000101019	375	23
ENSG00000101019	730	23
ENSG00000101019	666	23
ENSG00000101019	135	23
ENSG00000101019	150	23
ENSG00000101019	681	23
ENSG00000258847		1
ENSG00000258827		1
ENSG00000258751		2
ENSG00000173276	2598	8
ENSG00000173276	3201	8
ENSG00000173276		8
ENSG00000173276	356	8
ENSG00000173276	148	8
ENSG00000258731		1
ENSG00000258414		1
ENSG00000198252	672	3
ENSG00000198252		3
ENSG00000286801		1
ENSG00000232050		1
ENSG00000189269	690	2
ENSG00000189269	687	2
ENSG00000230710		2
ENSG00000184385		1
ENSG00000275202		1
ENSG00000186976		10
ENSG00000186976	4050	10
ENSG00000186976	4506	10
ENSG00000186976	603	10
ENSG00000237232		11
ENSG00000102547	1014	12
ENSG00000102547	582	12
ENSG00000102547	843	12
ENSG00000102547	565	12
ENSG00000102547	385	12
ENSG00000102547	280	12
ENSG00000102547		12
ENSG00000286730		1
ENSG00000230978		2
ENSG00000258568		1
ENSG00000232774		3
ENSG00000234380		3
ENSG00000286153		1
ENSG00000224004		1
ENSG00000234703		1
ENSG00000223671		1
ENSG00000126790		9
ENSG00000126790	1065	9
ENSG00000126790	438	9
ENSG00000126790	426	9
ENSG00000231300		1
ENSG00000273232		1
ENSG00000230794		1
ENSG00000279367		1
ENSG00000211590		1
ENSG00000266003		1
ENSG00000229761		1
ENSG00000287215		3
ENSG00000234008		1
ENSG00000214914		1
ENSG00000264340		1
ENSG00000189089		1
ENSG00000236677		1
ENSG00000186871	3384	2
ENSG00000186871	3753	2
ENSG00000266520		1
ENSG00000200213		1
ENSG00000230212		2
ENSG00000214255		1
ENSG00000267354		1
ENSG00000159228		5
ENSG00000159228	522	5
ENSG00000159228	537	5
ENSG00000159228	834	5
ENSG00000159228	669	5
ENSG00000267293		1
ENSG00000286800		1
ENSG00000213747		1
ENSG00000206026	306	3
ENSG00000206026	234	3
ENSG00000206026	264	3
ENSG00000258980		1
ENSG00000196368	495	1
ENSG00000258694		1
ENSG00000258535		1
ENSG00000237971		1
ENSG00000179008	218	5
ENSG00000179008	1764	5
ENSG00000179008	114	5
ENSG00000179008	344	5
ENSG00000179008	266	5
ENSG00000158571	1416	4
ENSG00000158571	1221	4
ENSG00000158571	735	4
ENSG00000158571	816	4
ENSG00000267313		9
ENSG00000236119		1
ENSG00000226054		1
ENSG00000214889		1
ENSG00000159231	834	1
ENSG00000287993		1
ENSG00000228149		1
ENSG00000265378		1
ENSG00000265552		1
ENSG00000159216	1362	18
ENSG00000159216	1443	18
ENSG00000159216	117	18
ENSG00000159216	1170	18
ENSG00000159216		18
ENSG00000159216	753	18
ENSG00000159216	769	18
ENSG00000159216	420	18
ENSG00000159216	148	18
ENSG00000159216	97	18
ENSG00000141428	663	8
ENSG00000141428	332	8
ENSG00000141428		8
ENSG00000141428	266	8
ENSG00000141428	399	8
ENSG00000141428	393	8
ENSG00000258892		1
ENSG00000242135		1
ENSG00000258502		21
ENSG00000166897	2463	6
ENSG00000166897		6
ENSG00000264104		1
ENSG00000264634		1
ENSG00000264334		1
ENSG00000265217		2
ENSG00000287817		1
ENSG00000236867		1
ENSG00000134504	774	11
ENSG00000134504	2598	11
ENSG00000134504		11
ENSG00000134504	781	11
ENSG00000134504	625	11
ENSG00000134504	301	11
ENSG00000054611	1554	11
ENSG00000054611	177	11
ENSG00000054611		11
ENSG00000054611	1377	11
ENSG00000054611	1320	11
ENSG00000054611	714	11
ENSG00000054611	975	11
ENSG00000054611	1413	11
ENSG00000054611	1464	11
ENSG00000184302	741	1
ENSG00000230629		1
ENSG00000165164	2931	7
ENSG00000165164	9564	7
ENSG00000165164	2265	7
ENSG00000165164		7
ENSG00000165164	269	7
ENSG00000165164	1509	7
ENSG00000258796		1
ENSG00000166979		13
ENSG00000166979	213	13
ENSG00000166979	579	13
ENSG00000166979	1182	13
ENSG00000166979	1317	13
ENSG00000166979	1326	13
ENSG00000166979	460	13
ENSG00000259047		1
ENSG00000100625	2346	3
ENSG00000100625		3
ENSG00000100625	1483	3
ENSG00000176268		1
ENSG00000280357		1
ENSG00000286779		1
ENSG00000247287		3
ENSG00000229473		1
ENSG00000270809		1
ENSG00000258583		30
ENSG00000274317		6
ENSG00000141424	2268	4
ENSG00000141424	1302	4
ENSG00000141424	819	4
ENSG00000232786		1
ENSG00000287274		1
ENSG00000234900		1
ENSG00000279124		1
ENSG00000124212	1503	2
ENSG00000124212		2
ENSG00000225179		4
ENSG00000236852		1
ENSG00000275314		1
ENSG00000229731		1
ENSG00000223724		1
ENSG00000237926		1
ENSG00000268994	240	1
ENSG00000235285		1
ENSG00000124479	402	3
ENSG00000124479		3
ENSG00000215049		1
ENSG00000102743		4
ENSG00000102743	906	4
ENSG00000102743	399	4
ENSG00000102743	174	4
ENSG00000229007		1
ENSG00000252045		1
ENSG00000252950		1
ENSG00000230797	1119	1
ENSG00000230926		1
ENSG00000233833		1
ENSG00000227261		1
ENSG00000267797		1
ENSG00000159079	239	8
ENSG00000159079	873	8
ENSG00000159079	777	8
ENSG00000159079	738	8
ENSG00000159079	352	8
ENSG00000159079	417	8
ENSG00000159079		8
ENSG00000159079	551	8
ENSG00000264189		1
ENSG00000165169	459	3
ENSG00000165169	351	3
ENSG00000165169	369	3
ENSG00000267301		1
ENSG00000198081	1350	9
ENSG00000198081	663	9
ENSG00000198081	496	9
ENSG00000198081	307	9
ENSG00000198081		9
ENSG00000258656		1
ENSG00000258692		1
ENSG00000182621	3219	34
ENSG00000182621	2881	34
ENSG00000182621	410	34
ENSG00000182621	3522	34
ENSG00000182621	3651	34
ENSG00000182621	747	34
ENSG00000182621	537	34
ENSG00000182621		34
ENSG00000182621	618	34
ENSG00000182621	100	34
ENSG00000182621	2883	34
ENSG00000182621	80	34
ENSG00000182621	2744	34
ENSG00000182621	591	34
ENSG00000182621	695	34
ENSG00000182621	598	34
ENSG00000182621	126	34
ENSG00000182621	105	34
ENSG00000182621	262	34
ENSG00000182621	3411	34
ENSG00000182621	3282	34
ENSG00000277499		1
ENSG00000272909		1
ENSG00000232643		1
ENSG00000147081	2565	6
ENSG00000147081	2538	6
ENSG00000147081		6
ENSG00000147081	640	6
ENSG00000147081	763	6
ENSG00000100614	1368	8
ENSG00000100614	282	8
ENSG00000100614	495	8
ENSG00000100614	1149	8
ENSG00000100614	975	8
ENSG00000100614	386	8
ENSG00000100614	563	8
ENSG00000100614	444	8
ENSG00000226695		1
ENSG00000231914		1
ENSG00000237314		1
ENSG00000120675		2
ENSG00000120675	453	2
ENSG00000276397		3
ENSG00000266227		1
ENSG00000166573	1050	2
ENSG00000166573		2
ENSG00000273368		1
ENSG00000266489		3
ENSG00000069535	1563	3
ENSG00000069535		3
ENSG00000287907		1
ENSG00000267413		1
ENSG00000234772		2
ENSG00000263720		1
ENSG00000239323		1
ENSG00000283667		1
ENSG00000228433		1
ENSG00000267746		1
ENSG00000238220		1
ENSG00000230300		1
ENSG00000264289		1
ENSG00000100714	2895	22
ENSG00000100714	69	22
ENSG00000100714	2565	22
ENSG00000100714	486	22
ENSG00000100714		22
ENSG00000100714	2808	22
ENSG00000100714	2769	22
ENSG00000100714	206	22
ENSG00000100714	1933	22
ENSG00000265590	575	23
ENSG00000265590	804	23
ENSG00000265590	1041	23
ENSG00000265590		23
ENSG00000265590	876	23
ENSG00000265590	427	23
ENSG00000265590	1170	23
ENSG00000265590	1122	23
ENSG00000265590	568	23
ENSG00000265590	954	23
ENSG00000265590	759	23
ENSG00000265590	891	23
ENSG00000265590	401	23
ENSG00000263655		1
ENSG00000132975	1005	2
ENSG00000264693		1
ENSG00000265643		1
ENSG00000198795	3936	14
ENSG00000198795	3276	14
ENSG00000198795	3735	14
ENSG00000198795	552	14
ENSG00000198795		14
ENSG00000198795	674	14
ENSG00000198795	432	14
ENSG00000198795	91	14
ENSG00000243008		1
ENSG00000225105		1
ENSG00000236758		3
ENSG00000279528		1
ENSG00000225664		1
ENSG00000203588		1
ENSG00000213754		1
ENSG00000155659	823	5
ENSG00000155659	1200	5
ENSG00000155659	918	5
ENSG00000155659	891	5
ENSG00000155659	966	5
ENSG00000188342	750	3
ENSG00000188342		3
ENSG00000279352		2
ENSG00000266196		1
ENSG00000266288		1
ENSG00000266840		1
ENSG00000265936		1
ENSG00000242220		15
ENSG00000242220	370	15
ENSG00000242220	648	15
ENSG00000242220	375	15
ENSG00000242220	390	15
ENSG00000242220	573	15
ENSG00000242220	267	15
ENSG00000286727		1
ENSG00000267661		1
ENSG00000267051		1
ENSG00000264127		1
ENSG00000221887	420	4
ENSG00000221887		4
ENSG00000221887	162	4
ENSG00000183822		2
ENSG00000265717		1
ENSG00000232897		1
ENSG00000263405		1
ENSG00000280199		1
ENSG00000278667		1
ENSG00000263355		1
ENSG00000281732		3
ENSG00000263588		1
ENSG00000271652		1
ENSG00000267066		1
ENSG00000271850		2
ENSG00000154059	963	7
ENSG00000154059	999	7
ENSG00000154059		7
ENSG00000154059	540	7
ENSG00000154059	555	7
ENSG00000154059	321	7
ENSG00000154059	55	7
ENSG00000235154		1
ENSG00000126970	675	8
ENSG00000126970	606	8
ENSG00000126970		8
ENSG00000126970	531	8
ENSG00000205856	756	3
ENSG00000205856		3
ENSG00000243627	420	1
ENSG00000285323		1
ENSG00000154640	891	6
ENSG00000154640	759	6
ENSG00000154640		6
ENSG00000154640	138	6
ENSG00000236339		1
ENSG00000279025		1
ENSG00000215572		1
ENSG00000274316		1
ENSG00000287460		2
ENSG00000229168		1
ENSG00000102221	560	4
ENSG00000102221	2472	4
ENSG00000102221	344	4
ENSG00000271190		1
ENSG00000233360		1
ENSG00000225528	195	1
ENSG00000234787		7
ENSG00000100426	3516	1
ENSG00000184900	408	6
ENSG00000184900	312	6
ENSG00000184900		6
ENSG00000184900	444	6
ENSG00000184900	426	6
ENSG00000056487	984	12
ENSG00000056487	1596	12
ENSG00000056487	1470	12
ENSG00000056487	413	12
ENSG00000056487	575	12
ENSG00000056487		12
ENSG00000056487	1434	12
ENSG00000150276		1
ENSG00000231910		1
ENSG00000229791		1
ENSG00000264705		1
ENSG00000132970	1078	4
ENSG00000132970	1509	4
ENSG00000132970		4
ENSG00000132970	1500	4
ENSG00000285594		1
ENSG00000287007		1
ENSG00000264444		1
ENSG00000189299	936	1
ENSG00000267677		1
ENSG00000154719	1017	3
ENSG00000154719	1062	3
ENSG00000154719	891	3
ENSG00000141668	675	9
ENSG00000141668		9
ENSG00000141668	327	9
ENSG00000141668	333	9
ENSG00000065923	2178	5
ENSG00000065923		5
ENSG00000065923	2181	5
ENSG00000151838		5
ENSG00000151838	2382	5
ENSG00000151838	2487	5
ENSG00000267716		1
ENSG00000267707		1
ENSG00000264475		1
ENSG00000264247		10
ENSG00000286705		1
ENSG00000258896		1
ENSG00000100652	1050	1
ENSG00000130997	2703	13
ENSG00000130997		13
ENSG00000130997	1574	13
ENSG00000263622		1
ENSG00000267620		1
ENSG00000267057		46
ENSG00000155307	618	12
ENSG00000155307	1122	12
ENSG00000155307		12
ENSG00000155307	2010	12
ENSG00000155307	1326	12
ENSG00000155307	915	12
ENSG00000232794		1
ENSG00000214071		1
ENSG00000217835		1
ENSG00000231944		1
ENSG00000187601	660	1
ENSG00000230844		3
ENSG00000229437		4
ENSG00000228492		1
ENSG00000204113		1
ENSG00000270280		1
ENSG00000165349	1860	2
ENSG00000100612	1020	11
ENSG00000100612	638	11
ENSG00000100612	870	11
ENSG00000100612	1199	11
ENSG00000100612		11
ENSG00000100612	480	11
ENSG00000100612	183	11
ENSG00000232986		1
ENSG00000234031		1
ENSG00000237585		1
ENSG00000237636		6
ENSG00000227201		1
ENSG00000231801		1
ENSG00000233179		1
ENSG00000100373	864	2
ENSG00000100373	501	2
ENSG00000274588	3816	1
ENSG00000279474		1
ENSG00000265626		1
ENSG00000275763		1
ENSG00000174227	561	26
ENSG00000174227	2928	26
ENSG00000174227	2952	26
ENSG00000174227	2685	26
ENSG00000174227		26
ENSG00000174227	900	26
ENSG00000174227	582	26
ENSG00000174227	1392	26
ENSG00000174227	2553	26
ENSG00000174227	1443	26
ENSG00000174227	73	26
ENSG00000277047		43
ENSG00000266614		1
ENSG00000226085		1
ENSG00000218357		2
ENSG00000134438	315	4
ENSG00000134438	1041	4
ENSG00000134438		4
ENSG00000134438	222	4
ENSG00000224715		1
ENSG00000100316	1056	18
ENSG00000100316		18
ENSG00000100316	1212	18
ENSG00000100316	818	18
ENSG00000100316	916	18
ENSG00000100316	782	18
ENSG00000100316	543	18
ENSG00000263982		1
ENSG00000261307		1
ENSG00000267573		1
ENSG00000160298	720	10
ENSG00000160298	651	10
ENSG00000160298	855	10
ENSG00000160298	969	10
ENSG00000160298		10
ENSG00000160298	136	10
ENSG00000275827		1
ENSG00000276282		1
ENSG00000179676		16
ENSG00000215162		2
ENSG00000236276		2
ENSG00000283737		2
ENSG00000233661		1
ENSG00000087842		6
ENSG00000087842	873	6
ENSG00000278971		1
ENSG00000266774		1
ENSG00000266273		1
ENSG00000266312		5
ENSG00000287281		1
ENSG00000264260		5
ENSG00000270469		1
ENSG00000279811		1
ENSG00000100731		15
ENSG00000100731	7026	15
ENSG00000100731	6693	15
ENSG00000100731	3986	15
ENSG00000100731	595	15
ENSG00000100731	288	15
ENSG00000278902		1
ENSG00000264015		1
ENSG00000266213		1
ENSG00000261194		3
ENSG00000234135		1
ENSG00000235136		1
ENSG00000226199		1
ENSG00000225569		1
ENSG00000263733		1
ENSG00000131080	894	4
ENSG00000131080	957	4
ENSG00000286603		1
ENSG00000261780		8
ENSG00000267712		37
ENSG00000133110	2427	10
ENSG00000133110	2511	10
ENSG00000133110	2430	10
ENSG00000133110	2340	10
ENSG00000133110		10
ENSG00000133110	2346	10
ENSG00000133110	2250	10
ENSG00000236982		1
ENSG00000283349		2
ENSG00000173198	1014	3
ENSG00000173198		3
ENSG00000205670		8
ENSG00000205670	177	8
ENSG00000205670	207	8
ENSG00000182220	384	33
ENSG00000182220	1053	33
ENSG00000182220	957	33
ENSG00000182220		33
ENSG00000182220	825	33
ENSG00000182220	906	33
ENSG00000182220	561	33
ENSG00000182220	630	33
ENSG00000182220	777	33
ENSG00000182220	996	33
ENSG00000182220	1050	33
ENSG00000182220	729	33
ENSG00000182220	180	33
ENSG00000182220	1038	33
ENSG00000182220	822	33
ENSG00000182220	591	33
ENSG00000182220	432	33
ENSG00000182220	306	33
ENSG00000182220	819	33
ENSG00000182220	954	33
ENSG00000182220	789	33
ENSG00000182220	884	33
ENSG00000182220	230	33
ENSG00000286517		1
ENSG00000286852		1
ENSG00000231324		1
ENSG00000224269		1
ENSG00000159263	2004	5
ENSG00000159263		5
ENSG00000159263	1441	5
ENSG00000159263	222	5
ENSG00000264108		1
ENSG00000271702		1
ENSG00000197971	594	49
ENSG00000197971	915	49
ENSG00000197971		49
ENSG00000197971	542	49
ENSG00000197971	546	49
ENSG00000197971	516	49
ENSG00000197971	483	49
ENSG00000197971	327	49
ENSG00000197971	561	49
ENSG00000197971	207	49
ENSG00000197971	181	49
ENSG00000197971	99	49
ENSG00000197971	711	49
ENSG00000197971	222	49
ENSG00000197971	180	49
ENSG00000197971	195	49
ENSG00000197971	450	49
ENSG00000197971	762	49
ENSG00000197971	474	49
ENSG00000197971	304	49
ENSG00000197971	297	49
ENSG00000197971	201	49
ENSG00000197971	514	49
ENSG00000197971	360	49
ENSG00000197971	259	49
ENSG00000197971	478	49
ENSG00000197971	125	49
ENSG00000054803	606	1
ENSG00000278881		2
ENSG00000215546		1
ENSG00000234884		6
ENSG00000280229		1
ENSG00000186190	1431	1
ENSG00000237646		1
ENSG00000199806		1
ENSG00000270652		1
ENSG00000075218	2220	4
ENSG00000075218		4
ENSG00000224790		3
ENSG00000207416		1
ENSG00000215734		1
ENSG00000183145		3
ENSG00000183145	573	3
ENSG00000212136		1
ENSG00000160208	2277	2
ENSG00000160208		2
ENSG00000226203		1
ENSG00000233354		1
ENSG00000286179		1
ENSG00000287443		1
ENSG00000205959		3
ENSG00000287107		1
ENSG00000054793	2736	3
ENSG00000054793	3144	3
ENSG00000054793		3
ENSG00000250613		1
ENSG00000251166		1
ENSG00000242209		1
ENSG00000251292		1
ENSG00000286318		1
ENSG00000287104		1
ENSG00000242686		4
ENSG00000184708		13
ENSG00000184708	2436	13
ENSG00000184708	2958	13
ENSG00000184708	2886	13
ENSG00000184708	284	13
ENSG00000184708	718	13
ENSG00000184708	566	13
ENSG00000184708	191	13
ENSG00000280310		1
ENSG00000250476		1
ENSG00000160209	264	19
ENSG00000160209	855	19
ENSG00000160209	939	19
ENSG00000160209		19
ENSG00000160209	447	19
ENSG00000160209	489	19
ENSG00000160209	819	19
ENSG00000250074		1
ENSG00000250039		3
ENSG00000248360		4
ENSG00000179600	393	2
ENSG00000251595		4
ENSG00000249988		2
ENSG00000258877		1
ENSG00000109519	654	4
ENSG00000109519		4
ENSG00000258734		1
ENSG00000235812		2
ENSG00000258952		1
ENSG00000236388		1
ENSG00000020426		9
ENSG00000020426	930	9
ENSG00000020426	804	9
ENSG00000020426	522	9
ENSG00000020426	510	9
ENSG00000249219		1
ENSG00000251652		2
ENSG00000125970	873	10
ENSG00000125970	543	10
ENSG00000125970	921	10
ENSG00000125970	268	10
ENSG00000125970	515	10
ENSG00000125970	712	10
ENSG00000125970		10
ENSG00000250040		1
ENSG00000109667		13
ENSG00000109667	1623	13
ENSG00000109667	1536	13
ENSG00000109667	594	13
ENSG00000287643		1
ENSG00000267909	2124	1
ENSG00000250548		3
ENSG00000250259		1
ENSG00000251278		1
ENSG00000287833		1
ENSG00000179476	933	4
ENSG00000179476	843	4
ENSG00000179476		4
ENSG00000178222		15
ENSG00000178222	159	15
ENSG00000178222	699	15
ENSG00000178222	894	15
ENSG00000178222	372	15
ENSG00000178222	348	15
ENSG00000178222	822	15
ENSG00000214727		1
ENSG00000226328		4
ENSG00000229955		1
ENSG00000258760		2
ENSG00000228807		1
ENSG00000253913		1
ENSG00000286941		1
ENSG00000231993		1
ENSG00000119599	1488	15
ENSG00000119599	978	15
ENSG00000119599	225	15
ENSG00000119599	1188	15
ENSG00000119599	1308	15
ENSG00000119599	1470	15
ENSG00000119599		15
ENSG00000119599	1002	15
ENSG00000236052		31
ENSG00000281420		1
ENSG00000287507		1
ENSG00000160213	164	5
ENSG00000160213	252	5
ENSG00000160213		5
ENSG00000160213	297	5
ENSG00000089101	1112	24
ENSG00000089101		24
ENSG00000089101	3714	24
ENSG00000089101	2115	24
ENSG00000089101	1413	24
ENSG00000089101	168	24
ENSG00000089101	567	24
ENSG00000089101	407	24
ENSG00000089101	482	24
ENSG00000089101	204	24
ENSG00000089101	683	24
ENSG00000089101	165	24
ENSG00000089101	603	24
ENSG00000089101	963	24
ENSG00000234030		1
ENSG00000160214		7
ENSG00000160214	138	7
ENSG00000160214	1386	7
ENSG00000248564		1
ENSG00000281202		3
ENSG00000241612		1
ENSG00000273238	1158	1
ENSG00000251188		1
ENSG00000248444		1
ENSG00000072840	2979	5
ENSG00000072840	1608	5
ENSG00000072840		5
ENSG00000128311	894	4
ENSG00000128311	372	4
ENSG00000265417		1
ENSG00000260747		1
ENSG00000267196		1
ENSG00000260708		1
ENSG00000101493	3492	5
ENSG00000101493		5
ENSG00000101493	1553	5
ENSG00000101493	76	5
ENSG00000101493	226	5
ENSG00000234300		1
ENSG00000147100	1620	3
ENSG00000147100	208	3
ENSG00000147100	688	3
ENSG00000288540		1
ENSG00000286440		1
ENSG00000241360	891	2
ENSG00000241360	240	2
ENSG00000204904		2
ENSG00000248405	1695	4
ENSG00000248405	1932	4
ENSG00000248405		4
ENSG00000248405	1514	4
