GeneSymbol	CDS_length
ENSG00000111144	1836
ENSG00000111145	1224
ENSG00000111181	1845
ENSG00000111186	1080
ENSG00000111196	447
ENSG00000111199	2616
ENSG00000111203	1344
ENSG00000111206	2406
ENSG00000111215	405
ENSG00000111218	1185
ENSG00000111224	1017
ENSG00000111229	537
ENSG00000111231	972
ENSG00000111237	645
ENSG00000111241	627
ENSG00000111245	501
ENSG00000111247	1059
ENSG00000111249	4461
ENSG00000111252	1728
ENSG00000111254	2562
ENSG00000111261	1296
ENSG00000111262	1488
ENSG00000111266	1998
ENSG00000111269	363
ENSG00000111271	3273
ENSG00000111275	1554
ENSG00000111276	618
ENSG00000111291	1038
ENSG00000111300	2919
ENSG00000111305	1089
ENSG00000111319	2187
ENSG00000111321	1308
ENSG00000111325	1053
ENSG00000111328	348
ENSG00000111331	3393
ENSG00000111335	2160
ENSG00000111339	945
ENSG00000111341	387
ENSG00000111344	2421
ENSG00000111348	606
ENSG00000111358	927
ENSG00000111361	918
ENSG00000111364	1803
ENSG00000111371	1512
ENSG00000111404	618
ENSG00000111405	1233
ENSG00000111412	618
ENSG00000111424	1485
ENSG00000111432	1746
ENSG00000111445	1023
ENSG00000111450	867
ENSG00000111452	2721
ENSG00000111481	597
ENSG00000111490	2775
ENSG00000111530	3693
ENSG00000111536	516
ENSG00000111537	501
ENSG00000111540	648
ENSG00000111554	2175
ENSG00000111581	2778
ENSG00000111596	1623
ENSG00000111602	3627
ENSG00000111605	1767
ENSG00000111615	1146
ENSG00000111639	387
ENSG00000111640	1008
ENSG00000111641	2538
ENSG00000111642	5823
ENSG00000111644	1632
ENSG00000111647	4395
ENSG00000111652	828
ENSG00000111653	750
ENSG00000111664	1023
ENSG00000111665	807
ENSG00000111666	1221
ENSG00000111667	2577
ENSG00000111669	861
ENSG00000111670	3771
ENSG00000111671	804
ENSG00000111674	1305
ENSG00000111676	3573
ENSG00000111678	381
ENSG00000111679	1875
ENSG00000111684	1464
ENSG00000111696	1647
ENSG00000111700	2109
ENSG00000111701	711
ENSG00000111704	918
ENSG00000111707	987
ENSG00000111711	417
ENSG00000111713	2112
ENSG00000111716	1026
ENSG00000111725	813
ENSG00000111726	1305
ENSG00000111727	2379
ENSG00000111728	1071
ENSG00000111729	714
ENSG00000111731	3165
ENSG00000111732	597
ENSG00000111737	606
ENSG00000111752	3015
ENSG00000111775	330
ENSG00000111783	2235
ENSG00000111785	1683
ENSG00000111786	666
ENSG00000111790	762
ENSG00000111796	678
ENSG00000111799	9192
ENSG00000111801	1755
ENSG00000111802	1089
ENSG00000111816	1518
ENSG00000111817	2877
ENSG00000111832	732
ENSG00000111834	2151
ENSG00000111837	1947
ENSG00000111843	339
ENSG00000111845	1179
ENSG00000111846	1209
ENSG00000111850	294
ENSG00000111859	2505
ENSG00000111860	2427
ENSG00000111863	747
ENSG00000111875	615
ENSG00000111877	3432
ENSG00000111879	3423
ENSG00000111880	1794
ENSG00000111885	1962
ENSG00000111886	1398
ENSG00000111897	1362
ENSG00000111906	615
ENSG00000111907	630
ENSG00000111911	549
ENSG00000111912	2829
ENSG00000111913	3207
ENSG00000111961	3744
ENSG00000111962	1221
ENSG00000111981	735
ENSG00000112029	1344
ENSG00000112031	1143
ENSG00000112033	1326
ENSG00000112038	1482
ENSG00000112039	1611
ENSG00000112041	1629
ENSG00000112053	2913
ENSG00000112062	1083
ENSG00000112077	1302
ENSG00000112078	1260
ENSG00000112079	1398
ENSG00000112081	495
ENSG00000112096	669
ENSG00000112110	543
ENSG00000112115	468
ENSG00000112116	492
ENSG00000112118	2562
ENSG00000112130	1458
ENSG00000112137	1953
ENSG00000112139	2922
ENSG00000112144	1920
ENSG00000112146	1344
ENSG00000112149	618
ENSG00000112159	16791
ENSG00000112164	1392
ENSG00000112167	552
ENSG00000112175	1365
ENSG00000112182	2526
ENSG00000112183	711
ENSG00000112186	1434
ENSG00000112195	966
ENSG00000112200	3186
ENSG00000112208	636
ENSG00000112210	714
ENSG00000112212	513
ENSG00000112214	855
ENSG00000112218	1260
ENSG00000112232	1050
ENSG00000112234	1866
ENSG00000112237	852
ENSG00000112238	2124
ENSG00000112242	1398
ENSG00000112245	522
ENSG00000112246	2301
ENSG00000112249	6609
ENSG00000112273	756
ENSG00000112276	1083
ENSG00000112280	2766
ENSG00000112282	4125
ENSG00000112290	1680
ENSG00000112293	2523
ENSG00000112294	1647
ENSG00000112297	6396
ENSG00000112299	1542
ENSG00000112303	1563
ENSG00000112304	423
ENSG00000112305	1404
ENSG00000112306	399
ENSG00000112308	690
ENSG00000112309	972
ENSG00000112312	630
ENSG00000112319	1938
ENSG00000112320	2622
ENSG00000112333	1269
ENSG00000112335	489
ENSG00000112337	1437
ENSG00000112339	2055
ENSG00000112343	1398
ENSG00000112357	972
ENSG00000112365	2094
ENSG00000112367	2742
ENSG00000112378	582
ENSG00000112379	6534
ENSG00000112394	1548
ENSG00000112406	1632
ENSG00000112414	3753
ENSG00000112419	1938
ENSG00000112425	996
ENSG00000112462	951
ENSG00000112473	1410
ENSG00000112486	1125
ENSG00000112494	1374
ENSG00000112499	1668
ENSG00000112511	1704
ENSG00000112514	540
ENSG00000112530	891
ENSG00000112531	1026
ENSG00000112539	1410
ENSG00000112541	3168
ENSG00000112559	741
ENSG00000112561	1473
ENSG00000112562	1374
ENSG00000112576	879
ENSG00000112578	1314
ENSG00000112584	2802
ENSG00000112592	1020
ENSG00000112599	603
ENSG00000112619	1041
ENSG00000112624	3240
ENSG00000112640	1809
ENSG00000112651	918
ENSG00000112655	3237
ENSG00000112658	1527
ENSG00000112659	7554
ENSG00000112667	732
ENSG00000112679	618
ENSG00000112685	2775
ENSG00000112695	348
ENSG00000112697	1086
ENSG00000112699	1119
ENSG00000112701	3339
ENSG00000112706	2394
ENSG00000112715	1239
ENSG00000112739	3024
ENSG00000112742	2574
ENSG00000112759	1371
ENSG00000112761	1065
ENSG00000112763	1584
ENSG00000112769	5472
ENSG00000112773	1572
ENSG00000112782	1233
ENSG00000112787	3138
ENSG00000112796	1434
ENSG00000112799	489
ENSG00000112812	1545
ENSG00000112818	2325
ENSG00000112837	1824
ENSG00000112851	4260
ENSG00000112852	2397
ENSG00000112855	1539
ENSG00000112874	1389
ENSG00000112877	1944
ENSG00000112893	3435
ENSG00000112902	3225
ENSG00000112936	2532
ENSG00000112941	2379
ENSG00000112964	1938
ENSG00000112972	1563
ENSG00000112977	615
ENSG00000112981	639
ENSG00000112983	3708
ENSG00000112984	2673
ENSG00000112992	3261
ENSG00000112996	1320
ENSG00000113013	2040
ENSG00000113048	1287
ENSG00000113068	369
ENSG00000113070	627
ENSG00000113073	2952
ENSG00000113083	1254
ENSG00000113088	795
ENSG00000113100	2370
ENSG00000113108	1482
ENSG00000113119	1500
ENSG00000113140	912
ENSG00000113141	1674
ENSG00000113161	2667
ENSG00000113163	2259
ENSG00000113194	1338
ENSG00000113196	648
ENSG00000113205	2391
ENSG00000113209	2388
ENSG00000113211	2385
ENSG00000113212	2382
ENSG00000113231	2658
ENSG00000113240	1446
ENSG00000113248	2364
ENSG00000113249	1206
ENSG00000113262	2634
ENSG00000113263	1863
ENSG00000113269	1260
ENSG00000113272	897
ENSG00000113273	1602
ENSG00000113282	1932
ENSG00000113296	2886
ENSG00000113300	1674
ENSG00000113302	987
ENSG00000113303	1503
ENSG00000113312	879
ENSG00000113318	3414
ENSG00000113319	3714
ENSG00000113327	1548
ENSG00000113328	888
ENSG00000113356	672
ENSG00000113360	4125
ENSG00000113361	2373
ENSG00000113368	1761
ENSG00000113369	1245
ENSG00000113384	897
ENSG00000113387	384
ENSG00000113389	1626
ENSG00000113391	1251
ENSG00000113396	1860
ENSG00000113407	2271
ENSG00000113430	1638
ENSG00000113441	3078
ENSG00000113448	2430
ENSG00000113456	849
ENSG00000113460	1062
ENSG00000113492	1545
ENSG00000113494	1869
ENSG00000113504	3252
ENSG00000113520	462
ENSG00000113522	3939
ENSG00000113525	405
ENSG00000113532	1080
ENSG00000113552	872
ENSG00000113555	3555
ENSG00000113558	492
ENSG00000113569	4176
ENSG00000113575	930
ENSG00000113578	468
ENSG00000113580	2337
ENSG00000113583	798
ENSG00000113593	1941
ENSG00000113594	3294
ENSG00000113595	1725
ENSG00000113597	1257
ENSG00000113600	1680
ENSG00000113615	3282
ENSG00000113621	1083
ENSG00000113638	789
ENSG00000113643	1983
ENSG00000113645	3360
ENSG00000113648	1119
ENSG00000113649	3348
ENSG00000113657	2055
ENSG00000113658	1398
ENSG00000113712	1281
ENSG00000113716	4617
ENSG00000113719	873
ENSG00000113721	3321
ENSG00000113722	798
ENSG00000113732	246
ENSG00000113734	816
ENSG00000113739	909
ENSG00000113742	2190
ENSG00000113749	1269
ENSG00000113758	2088
ENSG00000113761	960
ENSG00000113763	2697
ENSG00000113790	2172
ENSG00000113805	3087
ENSG00000113810	3867
ENSG00000113811	285
ENSG00000113812	1875
ENSG00000113838	1674
ENSG00000113845	858
ENSG00000113851	1473
ENSG00000113889	1935
ENSG00000113905	1578
ENSG00000113916	2121
ENSG00000113924	1338
ENSG00000113946	708
ENSG00000113966	561
ENSG00000113971	3993
ENSG00000114013	990
ENSG00000114019	2514
ENSG00000114021	831
ENSG00000114023	483
ENSG00000114026	1275
ENSG00000114030	1617
ENSG00000114054	1713
ENSG00000114062	2628
ENSG00000114098	2022
ENSG00000114107	1794
ENSG00000114113	405
ENSG00000114115	594
ENSG00000114120	936
ENSG00000114124	1662
ENSG00000114125	342
ENSG00000114126	1341
ENSG00000114127	5121
ENSG00000114166	2499
ENSG00000114200	1809
ENSG00000114204	1218
ENSG00000114209	639
ENSG00000114248	1659
ENSG00000114251	1143
ENSG00000114268	1410
ENSG00000114270	8835
ENSG00000114279	732
ENSG00000114302	1215
ENSG00000114315	843
ENSG00000114316	2892
ENSG00000114331	2337
ENSG00000114346	2745
ENSG00000114349	1053
ENSG00000114353	1068
ENSG00000114354	1239
ENSG00000114378	1308
ENSG00000114383	333
ENSG00000114388	1143
ENSG00000114391	474
ENSG00000114395	669
ENSG00000114405	387
ENSG00000114416	1866
ENSG00000114423	2949
ENSG00000114439	2826
ENSG00000114446	1290
ENSG00000114450	1023
ENSG00000114455	1245
ENSG00000114473	1332
ENSG00000114480	2109
ENSG00000114487	2955
ENSG00000114491	1443
ENSG00000114503	471
ENSG00000114520	1353
ENSG00000114529	753
ENSG00000114541	3105
ENSG00000114544	1524
ENSG00000114547	639
ENSG00000114554	5691
ENSG00000114573	1854
ENSG00000114626	1437
ENSG00000114631	1818
ENSG00000114638	783
ENSG00000114646	1701
ENSG00000114648	1725
ENSG00000114650	3840
ENSG00000114654	1800
ENSG00000114656	3315
ENSG00000114670	1938
ENSG00000114686	1128
ENSG00000114698	990
ENSG00000114735	1017
ENSG00000114737	828
ENSG00000114738	1149
ENSG00000114739	1539
ENSG00000114742	2034
ENSG00000114744	600
ENSG00000114745	1323
ENSG00000114757	1881
ENSG00000114767	1428
ENSG00000114770	4314
ENSG00000114771	1200
ENSG00000114779	633
ENSG00000114784	342
ENSG00000114786	1758
ENSG00000114790	2616
ENSG00000114796	1803
ENSG00000114805	5082
ENSG00000114812	1374
ENSG00000114841	12798
ENSG00000114850	597
ENSG00000114853	2328
ENSG00000114854	486
ENSG00000114857	4389
ENSG00000114859	2697
ENSG00000114861	2082
ENSG00000114867	4821
ENSG00000114902	510
ENSG00000114904	2526
ENSG00000114923	3780
ENSG00000114933	3084
ENSG00000114942	678
ENSG00000114948	2499
ENSG00000114956	834
ENSG00000114978	651
ENSG00000114982	2715
ENSG00000114988	1080
ENSG00000114993	1692
ENSG00000114999	1134
ENSG00000115008	816
ENSG00000115009	291
ENSG00000115020	6297
ENSG00000115041	771
ENSG00000115042	945
ENSG00000115053	2205
ENSG00000115073	1131
ENSG00000115084	1572
ENSG00000115085	1860
ENSG00000115091	1257
ENSG00000115107	1497
ENSG00000115109	2202
ENSG00000115112	1440
ENSG00000115128	378
ENSG00000115129	999
ENSG00000115137	822
ENSG00000115138	804
ENSG00000115145	1578
ENSG00000115155	5994
ENSG00000115159	2184
ENSG00000115163	423
ENSG00000115165	1080
ENSG00000115170	1530
ENSG00000115183	5586
ENSG00000115194	1167
ENSG00000115204	576
ENSG00000115207	2736
ENSG00000115211	1635
ENSG00000115216	1632
ENSG00000115221	2367
ENSG00000115226	705
ENSG00000115232	3099
ENSG00000115233	933
ENSG00000115234	1413
ENSG00000115239	1557
ENSG00000115241	1641
ENSG00000115252	1638
ENSG00000115255	636
ENSG00000115257	2268
ENSG00000115263	543
ENSG00000115266	6912
ENSG00000115267	3078
ENSG00000115268	459
ENSG00000115271	654
ENSG00000115274	1071
ENSG00000115275	2514
ENSG00000115282	1560
ENSG00000115286	711
ENSG00000115289	780
ENSG00000115290	1623
ENSG00000115295	2139
ENSG00000115297	855
ENSG00000115306	7101
ENSG00000115307	1233
ENSG00000115310	3579
ENSG00000115317	1377
ENSG00000115318	2262
ENSG00000115325	1446
ENSG00000115339	1902
ENSG00000115350	354
ENSG00000115353	1224
ENSG00000115355	5616
ENSG00000115361	1293
ENSG00000115363	459
ENSG00000115364	879
ENSG00000115365	1200
ENSG00000115368	2493
ENSG00000115380	1482
ENSG00000115386	501
ENSG00000115392	1143
ENSG00000115414	7434
ENSG00000115415	2376
ENSG00000115419	2010
ENSG00000115421	2211
ENSG00000115423	12477
ENSG00000115425	912
ENSG00000115446	831
ENSG00000115457	978
ENSG00000115459	1176
ENSG00000115461	819
ENSG00000115464	10641
ENSG00000115468	720
ENSG00000115474	1083
ENSG00000115484	1620
ENSG00000115486	2277
ENSG00000115488	1143
ENSG00000115504	3696
ENSG00000115507	1065
ENSG00000115514	681
ENSG00000115520	717
ENSG00000115523	561
ENSG00000115524	3915
ENSG00000115525	1314
ENSG00000115526	1071
ENSG00000115539	720
ENSG00000115540	678
ENSG00000115541	309
ENSG00000115548	3966
ENSG00000115556	2385
ENSG00000115561	669
ENSG00000115568	5664
ENSG00000115590	1197
ENSG00000115592	1470
ENSG00000115593	1473
ENSG00000115594	1710
ENSG00000115596	1098
ENSG00000115598	1728
ENSG00000115602	1671
ENSG00000115604	1626
ENSG00000115607	1800
ENSG00000115616	2439
ENSG00000115641	840
ENSG00000115648	1803
ENSG00000115649	1233
ENSG00000115652	1278
ENSG00000115657	2529
ENSG00000115661	1053
ENSG00000115665	1743
ENSG00000115677	3807
ENSG00000115685	1083
ENSG00000115687	3993
ENSG00000115694	1281
ENSG00000115705	2802
ENSG00000115718	1488
ENSG00000115738	405
ENSG00000115750	1767
ENSG00000115756	582
ENSG00000115758	1386
ENSG00000115760	14574
ENSG00000115761	2067
ENSG00000115762	930
ENSG00000115806	1359
ENSG00000115808	2343
ENSG00000115816	3165
ENSG00000115825	2673
ENSG00000115827	1563
ENSG00000115828	1086
ENSG00000115839	3075
ENSG00000115840	2037
ENSG00000115841	1722
ENSG00000115844	987
ENSG00000115850	5784
ENSG00000115866	1506
ENSG00000115875	717
ENSG00000115884	933
ENSG00000115896	3288
ENSG00000115902	1599
ENSG00000115904	4002
ENSG00000115919	1398
ENSG00000115935	1533
ENSG00000115942	1734
ENSG00000115944	345
ENSG00000115946	759
ENSG00000115947	1311
ENSG00000115956	1053
ENSG00000115963	735
ENSG00000115966	1518
ENSG00000115970	5862
ENSG00000115977	3492
ENSG00000115993	2745
ENSG00000115998	1725
ENSG00000116001	1161
ENSG00000116005	1518
ENSG00000116014	1197
ENSG00000116016	2613
ENSG00000116030	441
ENSG00000116031	987
ENSG00000116032	3132
ENSG00000116035	873
ENSG00000116039	1542
ENSG00000116044	1818
ENSG00000116062	4083
ENSG00000116095	903
ENSG00000116096	786
ENSG00000116106	2961
ENSG00000116117	3618
ENSG00000116120	1770
ENSG00000116127	12507
ENSG00000116128	4281
ENSG00000116132	738
ENSG00000116133	1587
ENSG00000116138	2349
ENSG00000116141	2391
ENSG00000116147	4077
ENSG00000116151	1494
ENSG00000116157	564
ENSG00000116161	687
ENSG00000116171	1644
ENSG00000116176	966
ENSG00000116183	5376
ENSG00000116191	1752
ENSG00000116194	1476
ENSG00000116198	2895
ENSG00000116199	1230
ENSG00000116205	717
ENSG00000116209	972
ENSG00000116212	1287
ENSG00000116213	1383
ENSG00000116218	1152
ENSG00000116221	1452
ENSG00000116237	855
ENSG00000116251	387
ENSG00000116254	5865
ENSG00000116260	2244
ENSG00000116266	1779
ENSG00000116273	903
ENSG00000116285	1389
ENSG00000116288	570
ENSG00000116299	3042
ENSG00000116329	1119
ENSG00000116337	2511
ENSG00000116350	1485
ENSG00000116353	1122
ENSG00000116396	1908
ENSG00000116406	2874
ENSG00000116455	1029
ENSG00000116459	771
ENSG00000116473	555
ENSG00000116478	1449
ENSG00000116489	861
ENSG00000116497	1227
ENSG00000116514	2199
ENSG00000116521	1044
ENSG00000116525	1428
ENSG00000116539	8910
ENSG00000116544	2940
ENSG00000116560	2124
ENSG00000116574	777
ENSG00000116580	6726
ENSG00000116584	3390
ENSG00000116586	453
ENSG00000116604	1566
ENSG00000116641	6423
ENSG00000116649	909
ENSG00000116661	891
ENSG00000116663	882
ENSG00000116667	366
ENSG00000116668	2703
ENSG00000116670	675
ENSG00000116675	2913
ENSG00000116678	3498
ENSG00000116679	1929
ENSG00000116685	2004
ENSG00000116688	2427
ENSG00000116690	4215
ENSG00000116691	1167
ENSG00000116698	3651
ENSG00000116701	1581
ENSG00000116703	741
ENSG00000116704	1068
ENSG00000116711	2250
ENSG00000116717	498
ENSG00000116721	1425
ENSG00000116726	1452
ENSG00000116729	1632
ENSG00000116731	5157
ENSG00000116741	636
ENSG00000116745	1602
ENSG00000116747	1617
ENSG00000116748	2244
ENSG00000116750	1107
ENSG00000116752	678
ENSG00000116754	1476
ENSG00000116761	1218
ENSG00000116771	1059
ENSG00000116774	1221
ENSG00000116783	2508
ENSG00000116785	993
ENSG00000116786	3060
ENSG00000116791	990
ENSG00000116793	2289
ENSG00000116809	2433
ENSG00000116815	753
ENSG00000116819	1329
ENSG00000116824	1056
ENSG00000116830	3489
ENSG00000116833	1626
ENSG00000116852	4914
ENSG00000116857	561
ENSG00000116863	1092
ENSG00000116871	2526
ENSG00000116874	1083
ENSG00000116882	1095
ENSG00000116885	1170
ENSG00000116898	774
ENSG00000116903	2178
ENSG00000116906	2043
ENSG00000116918	873
ENSG00000116922	612
ENSG00000116954	1200
ENSG00000116962	3744
ENSG00000116977	1080
ENSG00000116981	1107
ENSG00000116983	576
ENSG00000116984	3798
ENSG00000116985	1209
ENSG00000116990	1185
ENSG00000116991	5322
ENSG00000116996	1623
ENSG00000117000	5745
ENSG00000117009	1461
ENSG00000117010	1137
ENSG00000117013	2088
ENSG00000117016	927
ENSG00000117020	1440
ENSG00000117036	1539
ENSG00000117054	1365
ENSG00000117069	1011
ENSG00000117090	1074
ENSG00000117091	759
ENSG00000117114	4425
ENSG00000117115	1998
ENSG00000117118	843
ENSG00000117122	552
ENSG00000117133	1050
ENSG00000117139	4743
ENSG00000117143	1569
ENSG00000117148	1101
ENSG00000117151	1158
ENSG00000117152	909
ENSG00000117153	1707
ENSG00000117154	1404
ENSG00000117155	1845
ENSG00000117174	1413
ENSG00000117215	438
ENSG00000117222	1617
ENSG00000117226	1788
ENSG00000117228	1779
ENSG00000117245	3090
ENSG00000117262	1368
ENSG00000117266	1515
ENSG00000117280	612
ENSG00000117281	705
ENSG00000117298	2529
ENSG00000117305	978
ENSG00000117308	1047
ENSG00000117318	360
ENSG00000117322	3279
ENSG00000117335	1200
ENSG00000117360	2052
ENSG00000117362	798
ENSG00000117385	2415
ENSG00000117394	1479
ENSG00000117395	1086
ENSG00000117399	1500
ENSG00000117400	1908
ENSG00000117407	714
ENSG00000117408	2892
ENSG00000117410	786
ENSG00000117411	1206
ENSG00000117419	1014
ENSG00000117425	3612
ENSG00000117448	978
ENSG00000117450	600
ENSG00000117461	1386
ENSG00000117472	726
ENSG00000117475	1203
ENSG00000117477	1530
ENSG00000117479	1494
ENSG00000117480	1740
ENSG00000117481	1959
ENSG00000117500	690
ENSG00000117501	2586
ENSG00000117505	531
ENSG00000117519	990
ENSG00000117523	8697
ENSG00000117525	888
ENSG00000117528	1980
ENSG00000117533	426
ENSG00000117543	858
ENSG00000117560	846
ENSG00000117569	1623
ENSG00000117586	552
ENSG00000117592	675
ENSG00000117593	1938
ENSG00000117594	879
ENSG00000117595	1404
ENSG00000117597	2271
ENSG00000117598	1140
ENSG00000117600	2148
ENSG00000117601	1395
ENSG00000117602	726
ENSG00000117614	732
ENSG00000117616	873
ENSG00000117620	1104
ENSG00000117625	1662
ENSG00000117632	525
ENSG00000117640	879
ENSG00000117643	1893
ENSG00000117650	1338
ENSG00000117676	2235
ENSG00000117682	1005
ENSG00000117691	519
ENSG00000117697	846
ENSG00000117707	2214
ENSG00000117713	6858
ENSG00000117724	9345
ENSG00000117748	1077
ENSG00000117751	1056
ENSG00000117758	831
ENSG00000117791	1008
ENSG00000117834	2121
ENSG00000117859	2241
ENSG00000117862	519
ENSG00000117868	2682
ENSG00000117877	1539
ENSG00000117899	705
ENSG00000117906	1008
ENSG00000117971	1497
ENSG00000117983	17289
ENSG00000117984	1356
ENSG00000118004	858
ENSG00000118007	3777
ENSG00000118017	1023
ENSG00000118046	1302
ENSG00000118058	11991
ENSG00000118094	1752
ENSG00000118096	1068
ENSG00000118113	1404
ENSG00000118137	804
ENSG00000118156	4041
ENSG00000118160	2766
ENSG00000118162	1311
ENSG00000118181	378
ENSG00000118193	4947
ENSG00000118194	1107
ENSG00000118197	1860
ENSG00000118200	4470
ENSG00000118217	2103
ENSG00000118231	525
ENSG00000118242	645
ENSG00000118245	168
ENSG00000118246	2133
ENSG00000118257	2796
ENSG00000118260	1026
ENSG00000118263	909
ENSG00000118271	444
ENSG00000118276	1149
ENSG00000118292	396
ENSG00000118298	1014
ENSG00000118307	2169
ENSG00000118308	4365
ENSG00000118322	4386
ENSG00000118363	774
ENSG00000118369	3057
ENSG00000118402	945
ENSG00000118407	3642
ENSG00000118412	5892
ENSG00000118418	393
ENSG00000118420	1170
ENSG00000118432	1419
ENSG00000118434	885
ENSG00000118454	1626
ENSG00000118473	2580
ENSG00000118482	6120
ENSG00000118491	669
ENSG00000118492	5004
ENSG00000118495	1392
ENSG00000118496	2238
ENSG00000118503	2373
ENSG00000118507	1056
ENSG00000118508	678
ENSG00000118513	2286
ENSG00000118514	1464
ENSG00000118515	1581
ENSG00000118518	1080
ENSG00000118520	993
ENSG00000118523	1050
ENSG00000118526	540
ENSG00000118557	3069
ENSG00000118564	2076
ENSG00000118579	540
ENSG00000118596	1437
ENSG00000118600	1332
ENSG00000118620	1713
ENSG00000118640	303
ENSG00000118655	1599
ENSG00000118680	519
ENSG00000118689	2022
